trial,testing,state,action,reward,Q_before,Q_after
6,False,"('right', 'red', None)",right,1.6579753705830738,"{'forward': '-27.86', None: '1.50', 'right': '1.75', 'left': '0.00'}","{'forward': '-27.86', None: '1.50', 'right': '1.69', 'left': '0.00'}"
6,False,"('forward', 'red', 'forward')",right,1.5330176506265238,"{'forward': '0.00', None: '0.00', 'right': '0.57', 'left': '-7.44'}","{'forward': '0.00', None: '0.00', 'right': '1.24', 'left': '-7.44'}"
6,False,"('left', 'red', None)",right,1.8772469987469935,"{'forward': '-29.81', None: '0.00', 'right': '0.95', 'left': '-27.67'}","{'forward': '-29.81', None: '0.00', 'right': '1.60', 'left': '-27.67'}"
6,False,"('right', 'green', None)",right,2.890882552924063,"{'forward': '0.00', None: '-4.76', 'right': '1.14', 'left': '0.35'}","{'forward': '0.00', None: '-4.76', 'right': '2.36', 'left': '0.35'}"
6,False,"('right', 'red', None)",right,1.4239713739918773,"{'forward': '-27.86', None: '1.50', 'right': '1.69', 'left': '0.00'}","{'forward': '-27.86', None: '1.50', 'right': '1.50', 'left': '0.00'}"
6,False,"('forward', 'red', None)",,2.239533104528579,"{'forward': '-7.59', None: '1.37', 'right': '0.00', 'left': '-10.45'}","{'forward': '-7.59', None: '1.98', 'right': '0.00', 'left': '-10.45'}"
6,False,"('forward', 'red', None)",,2.403078101601648,"{'forward': '-7.59', None: '1.98', 'right': '0.00', 'left': '-10.45'}","{'forward': '-7.59', None: '2.28', 'right': '0.00', 'left': '-10.45'}"
6,False,"('forward', 'green', None)",forward,1.6716604005100277,"{'forward': '1.87', None: '0.00', 'right': '0.00', 'left': '0.50'}","{'forward': '1.73', None: '0.00', 'right': '0.00', 'left': '0.50'}"
6,False,"('left', 'red', 'left')",right,1.2174385677415658,"{'forward': '-6.52', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '-6.52', None: '0.00', 'right': '0.85', 'left': '0.00'}"
6,False,"('right', 'red', None)",right,-20.109241653367384,"{'forward': '-27.86', None: '1.50', 'right': '1.50', 'left': '0.00'}","{'forward': '-27.86', None: '1.50', 'right': '-13.63', 'left': '0.00'}"
6,False,"('right', 'red', None)",,1.2147447926459716,"{'forward': '-27.86', None: '1.50', 'right': '-13.63', 'left': '0.00'}","{'forward': '-27.86', None: '1.30', 'right': '-13.63', 'left': '0.00'}"
6,False,"('right', 'red', None)",,1.7873200612822633,"{'forward': '-27.86', None: '1.30', 'right': '-13.63', 'left': '0.00'}","{'forward': '-27.86', None: '1.64', 'right': '-13.63', 'left': '0.00'}"
6,False,"('right', 'red', 'right')",right,1.0178112076120926,"{'forward': '-28.61', None: '0.00', 'right': '0.97', 'left': '-28.12'}","{'forward': '-28.61', None: '0.00', 'right': '1.00', 'left': '-28.12'}"
6,False,"('right', 'green', None)",right,2.3299519921430747,"{'forward': '0.00', None: '-4.76', 'right': '2.36', 'left': '0.35'}","{'forward': '0.00', None: '-4.76', 'right': '2.34', 'left': '0.35'}"
6,False,"('right', 'green', None)",right,1.2460769135835041,"{'forward': '0.00', None: '-4.76', 'right': '2.34', 'left': '0.35'}","{'forward': '0.00', None: '-4.76', 'right': '1.57', 'left': '0.35'}"
6,False,"('left', 'red', None)",right,-0.2657133436847384,"{'forward': '-29.81', None: '0.00', 'right': '1.60', 'left': '-27.67'}","{'forward': '-29.81', None: '0.00', 'right': '0.29', 'left': '-27.67'}"
6,False,"('right', 'green', 'left')",,0.5988934368876131,"{'forward': '0.39', None: '1.40', 'right': '0.00', 'left': '0.00'}","{'forward': '0.39', None: '0.84', 'right': '0.00', 'left': '0.00'}"
6,False,"('right', 'red', 'left')",,2.294481188280643,"{'forward': '0.00', None: '0.50', 'right': '0.00', 'left': '-7.67'}","{'forward': '0.00', None: '1.76', 'right': '0.00', 'left': '-7.67'}"
6,False,"('right', 'red', 'left')",,1.39242101472619,"{'forward': '0.00', None: '1.76', 'right': '0.00', 'left': '-7.67'}","{'forward': '0.00', None: '1.50', 'right': '0.00', 'left': '-7.67'}"
6,False,"('right', 'red', 'left')",,1.707822726566346,"{'forward': '0.00', None: '1.50', 'right': '0.00', 'left': '-7.67'}","{'forward': '0.00', None: '1.65', 'right': '0.00', 'left': '-7.67'}"
6,False,"('right', 'red', 'left')",,1.7838557768280583,"{'forward': '0.00', None: '1.65', 'right': '0.00', 'left': '-7.67'}","{'forward': '0.00', None: '1.74', 'right': '0.00', 'left': '-7.67'}"
7,False,"('right', 'red', None)",,1.316825249799028,"{'forward': '-27.86', None: '1.64', 'right': '-13.63', 'left': '0.00'}","{'forward': '-27.86', None: '1.41', 'right': '-13.63', 'left': '0.00'}"
