trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
202,False,"{'a': 0.5, 'e': 1}",20,0,-71.17476472299478,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
203,False,"{'a': 0.5, 'e': 1}",35,0,-124.76289750512359,"{0: 22, 1: 3, 2: 8, 3: 1, 4: 1}",0
204,False,"{'a': 0.5, 'e': 1}",25,0,-261.92166318239885,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 5}",0
205,False,"{'a': 0.5, 'e': 1}",25,0,-179.3741335029753,"{0: 11, 1: 5, 2: 6, 3: 1, 4: 2}",0
206,False,"{'a': 0.5, 'e': 1}",30,0,-105.44490315288768,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
207,False,"{'a': 0.5, 'e': 1}",20,0,-88.55689240050805,"{0: 12, 1: 0, 2: 6, 3: 2, 4: 0}",0
208,False,"{'a': 0.5, 'e': 1}",20,0,-94.18955457741268,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",0
209,False,"{'a': 0.5, 'e': 1}",25,0,-94.6573814474676,"{0: 17, 1: 5, 2: 1, 3: 0, 4: 2}",0
210,False,"{'a': 0.5, 'e': 1}",20,0,-106.57933394673354,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
211,False,"{'a': 0.5, 'e': 1}",30,0,-182.0054243603618,"{0: 18, 1: 2, 2: 7, 3: 0, 4: 3}",0
212,False,"{'a': 0.5, 'e': 1}",20,0,-116.7786226488472,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
213,False,"{'a': 0.5, 'e': 1}",20,0,-59.47588529057234,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
214,False,"{'a': 0.5, 'e': 1}",25,0,-77.2668195326714,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
215,False,"{'a': 0.5, 'e': 1}",20,0,-122.59592045403193,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
216,False,"{'a': 0.5, 'e': 1}",20,0,-137.64374821220503,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
217,False,"{'a': 0.5, 'e': 1}",30,0,-195.1769996528063,"{0: 15, 1: 1, 2: 11, 3: 1, 4: 2}",0
218,False,"{'a': 0.5, 'e': 1}",20,0,-148.99663743447508,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
219,False,"{'a': 0.5, 'e': 1}",25,0,-196.34548207435378,"{0: 11, 1: 2, 2: 8, 3: 2, 4: 2}",0
220,False,"{'a': 0.5, 'e': 1}",20,6,-28.752536265652346,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
221,False,"{'a': 0.5, 'e': 1}",30,0,-217.3509215945799,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 5}",0
222,False,"{'a': 0.5, 'e': 1}",30,0,-230.2187227240923,"{0: 14, 1: 5, 2: 6, 3: 2, 4: 3}",0
223,False,"{'a': 0.5, 'e': 1}",25,0,-105.60823121177431,"{0: 16, 1: 0, 2: 6, 3: 3, 4: 0}",0
224,False,"{'a': 0.5, 'e': 1}",25,0,-89.19749809050174,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
225,False,"{'a': 0.5, 'e': 1}",25,0,-193.08359388034512,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 4}",0
226,False,"{'a': 0.5, 'e': 1}",25,0,-220.63158229119753,"{0: 12, 1: 3, 2: 6, 3: 0, 4: 4}",0
227,False,"{'a': 0.5, 'e': 1}",20,8,-19.107482838602355,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 1}",20,0,-112.58077886461302,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
229,False,"{'a': 0.5, 'e': 1}",30,0,-145.69759376465495,"{0: 17, 1: 6, 2: 5, 3: 0, 4: 2}",0
230,False,"{'a': 0.5, 'e': 1}",30,0,-74.96048741860608,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
231,False,"{'a': 0.5, 'e': 1}",30,0,-39.62628238533254,"{0: 22, 1: 4, 2: 3, 3: 1, 4: 0}",0
232,False,"{'a': 0.5, 'e': 1}",25,14,-53.9608463918795,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
233,False,"{'a': 0.5, 'e': 1}",20,0,-120.11179684163675,"{0: 9, 1: 6, 2: 2, 3: 2, 4: 1}",0
234,False,"{'a': 0.5, 'e': 1}",20,0,-98.64292080262506,"{0: 10, 1: 5, 2: 1, 3: 4, 4: 0}",0
235,False,"{'a': 0.5, 'e': 1}",25,0,-160.31896322106343,"{0: 15, 1: 1, 2: 5, 3: 2, 4: 2}",0
236,False,"{'a': 0.5, 'e': 1}",20,0,-116.15518666648865,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
237,False,"{'a': 0.5, 'e': 1}",25,0,-58.253472850926144,"{0: 19, 1: 3, 2: 1, 3: 1, 4: 1}",0
238,False,"{'a': 0.5, 'e': 1}",25,0,-76.43741033047715,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
239,False,"{'a': 0.5, 'e': 1}",20,0,-46.708831566588984,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
240,False,"{'a': 0.5, 'e': 1}",20,0,-131.84178773429164,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
241,False,"{'a': 0.5, 'e': 1}",20,0,-83.99927139989116,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
242,False,"{'a': 0.5, 'e': 1}",20,0,-91.70187946348405,"{0: 10, 1: 6, 2: 3, 3: 0, 4: 1}",0
243,False,"{'a': 0.5, 'e': 1}",25,0,-135.93386990901158,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
244,False,"{'a': 0.5, 'e': 1}",25,0,-118.39608193199234,"{0: 11, 1: 7, 2: 6, 3: 0, 4: 1}",0
245,False,"{'a': 0.5, 'e': 1}",30,0,-182.62924893258304,"{0: 16, 1: 2, 2: 9, 3: 1, 4: 2}",0
246,False,"{'a': 0.5, 'e': 1}",20,0,-76.73536113958845,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
247,False,"{'a': 0.5, 'e': 1}",25,0,-157.50733221562777,"{0: 14, 1: 3, 2: 4, 3: 2, 4: 2}",0
248,False,"{'a': 0.5, 'e': 1}",35,0,-112.21115727864102,"{0: 25, 1: 2, 2: 5, 3: 2, 4: 1}",0
249,False,"{'a': 0.5, 'e': 1}",25,0,-207.2348537309153,"{0: 9, 1: 3, 2: 8, 3: 4, 4: 1}",0
250,False,"{'a': 0.5, 'e': 1}",30,0,-119.02232887563343,"{0: 18, 1: 2, 2: 7, 3: 3, 4: 0}",0
251,False,"{'a': 0.5, 'e': 1}",20,0,-100.17025857574879,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
252,False,"{'a': 0.5, 'e': 1}",20,0,-108.73715718224865,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
253,False,"{'a': 0.5, 'e': 1}",20,0,-100.1871277859467,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
254,False,"{'a': 0.5, 'e': 1}",20,0,-92.05021066815752,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
255,False,"{'a': 0.5, 'e': 1}",35,0,-182.0704452173107,"{0: 21, 1: 4, 2: 5, 3: 3, 4: 2}",0
256,False,"{'a': 0.5, 'e': 1}",20,0,-45.12793614902757,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
257,False,"{'a': 0.5, 'e': 1}",25,0,-98.98192314330869,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
258,False,"{'a': 0.5, 'e': 1}",25,0,-171.03223461033608,"{0: 16, 1: 2, 2: 2, 3: 2, 4: 3}",0
259,False,"{'a': 0.5, 'e': 1}",25,0,-163.19822896964948,"{0: 14, 1: 5, 2: 2, 3: 1, 4: 3}",0
260,False,"{'a': 0.5, 'e': 1}",35,0,-209.25117957003565,"{0: 17, 1: 4, 2: 11, 3: 1, 4: 2}",0
261,False,"{'a': 0.5, 'e': 1}",25,0,-176.03579412601113,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
262,False,"{'a': 0.5, 'e': 1}",20,0,-128.45151844901739,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
263,False,"{'a': 0.5, 'e': 1}",30,0,-126.29972404890017,"{0: 17, 1: 5, 2: 6, 3: 1, 4: 1}",0
264,False,"{'a': 0.5, 'e': 1}",30,15,-105.8110443310952,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 2}",1
265,False,"{'a': 0.5, 'e': 1}",30,0,-158.60916960318545,"{0: 17, 1: 4, 2: 6, 3: 1, 4: 2}",0
266,False,"{'a': 0.5, 'e': 1}",30,0,-151.54216523332403,"{0: 21, 1: 1, 2: 5, 3: 0, 4: 3}",0
267,False,"{'a': 0.5, 'e': 1}",30,0,-165.7098388166461,"{0: 19, 1: 3, 2: 4, 3: 1, 4: 3}",0
268,False,"{'a': 0.5, 'e': 1}",20,0,-101.20891818671748,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
269,False,"{'a': 0.5, 'e': 1}",20,0,-131.1424467355253,"{0: 10, 1: 1, 2: 6, 3: 2, 4: 1}",0
270,False,"{'a': 0.5, 'e': 1}",30,0,-88.22747275563222,"{0: 20, 1: 3, 2: 4, 3: 3, 4: 0}",0
271,False,"{'a': 0.5, 'e': 1}",25,7,-103.23070170901292,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 2}",1
272,False,"{'a': 0.5, 'e': 1}",25,0,-73.49012203606553,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
273,False,"{'a': 0.5, 'e': 1}",25,0,-138.98463864818945,"{0: 13, 1: 1, 2: 9, 3: 1, 4: 1}",0
274,False,"{'a': 0.5, 'e': 1}",20,0,-132.6330748366551,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
275,False,"{'a': 0.5, 'e': 1}",20,0,-34.04394472972753,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
276,False,"{'a': 0.5, 'e': 1}",20,0,-95.72818761988988,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
277,False,"{'a': 0.5, 'e': 1}",30,0,-129.539365115148,"{0: 19, 1: 4, 2: 5, 3: 0, 4: 2}",0
278,False,"{'a': 0.5, 'e': 1}",20,0,-92.55854882696364,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
279,False,"{'a': 0.5, 'e': 1}",20,0,-104.33557303452932,"{0: 8, 1: 7, 2: 4, 3: 0, 4: 1}",0
280,False,"{'a': 0.5, 'e': 1}",25,2,-6.52907614959166,"{0: 18, 1: 4, 2: 1, 3: 0, 4: 0}",1
281,False,"{'a': 0.5, 'e': 1}",30,0,-200.25411674448728,"{0: 15, 1: 7, 2: 4, 3: 1, 4: 3}",0
282,False,"{'a': 0.5, 'e': 1}",25,0,-116.9591232252257,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
283,False,"{'a': 0.5, 'e': 1}",35,0,-248.20138575294544,"{0: 20, 1: 3, 2: 6, 3: 2, 4: 4}",0
284,False,"{'a': 0.5, 'e': 1}",25,0,-117.14676850713576,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
285,False,"{'a': 0.5, 'e': 1}",20,0,-119.14464760792568,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
286,False,"{'a': 0.5, 'e': 1}",25,0,-180.16501520349732,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
287,False,"{'a': 0.5, 'e': 1}",25,0,-108.8470486526441,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
288,False,"{'a': 0.5, 'e': 1}",20,0,-41.48272213232339,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
289,False,"{'a': 0.5, 'e': 1}",25,0,-166.45679456136935,"{0: 12, 1: 4, 2: 6, 3: 1, 4: 2}",0
290,False,"{'a': 0.5, 'e': 1}",35,0,-91.85051486974749,"{0: 23, 1: 3, 2: 8, 3: 1, 4: 0}",0
291,False,"{'a': 0.5, 'e': 1}",20,0,-142.0455232165492,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 3}",0
292,False,"{'a': 0.5, 'e': 1}",30,0,-40.5470413045293,"{0: 23, 1: 2, 2: 5, 3: 0, 4: 0}",0
293,False,"{'a': 0.5, 'e': 1}",30,0,-71.79746816450616,"{0: 23, 1: 0, 2: 4, 3: 3, 4: 0}",0
294,False,"{'a': 0.5, 'e': 1}",30,0,-145.074415337309,"{0: 21, 1: 3, 2: 3, 3: 0, 4: 3}",0
295,False,"{'a': 0.5, 'e': 1}",35,0,-163.7427640843319,"{0: 20, 1: 5, 2: 8, 3: 0, 4: 2}",0
296,False,"{'a': 0.5, 'e': 1}",30,0,-120.63799410417884,"{0: 15, 1: 4, 2: 10, 3: 1, 4: 0}",0
297,False,"{'a': 0.5, 'e': 1}",30,0,-145.27922646148696,"{0: 17, 1: 4, 2: 5, 3: 3, 4: 1}",0
298,False,"{'a': 0.5, 'e': 1}",20,0,-83.40432626806368,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",1
299,False,"{'a': 0.5, 'e': 1}",25,0,-102.01527165950787,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
300,False,"{'a': 0.5, 'e': 1}",20,0,-185.83144144851806,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 4}",0
301,False,"{'a': 0.5, 'e': 1}",30,0,-62.571533634813825,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 0}",0
302,False,"{'a': 0.5, 'e': 1}",25,0,-78.9931326136142,"{0: 16, 1: 0, 2: 8, 3: 1, 4: 0}",0
303,False,"{'a': 0.5, 'e': 1}",30,0,-140.43834332642976,"{0: 19, 1: 4, 2: 4, 3: 1, 4: 2}",0
304,False,"{'a': 0.5, 'e': 1}",20,0,-195.3714539218037,"{0: 11, 1: 3, 2: 1, 3: 1, 4: 4}",0
305,False,"{'a': 0.5, 'e': 1}",20,0,-80.23803071037355,"{0: 11, 1: 0, 2: 9, 3: 0, 4: 0}",0
306,False,"{'a': 0.5, 'e': 1}",20,0,-166.6798206066121,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
307,False,"{'a': 0.5, 'e': 1}",30,0,-135.2676287452172,"{0: 20, 1: 1, 2: 7, 3: 0, 4: 2}",0
308,False,"{'a': 0.5, 'e': 1}",25,13,-58.231921445149396,"{0: 6, 1: 0, 2: 5, 3: 1, 4: 0}",1
309,False,"{'a': 0.5, 'e': 1}",30,0,-56.60628507136839,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
310,False,"{'a': 0.5, 'e': 1}",25,0,-131.93809932015424,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
311,False,"{'a': 0.5, 'e': 1}",25,0,-93.73986202278867,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
312,False,"{'a': 0.5, 'e': 1}",30,0,-209.837796695592,"{0: 16, 1: 5, 2: 5, 3: 0, 4: 4}",0
313,False,"{'a': 0.5, 'e': 1}",20,0,-153.08105044576746,"{0: 9, 1: 1, 2: 8, 3: 0, 4: 2}",0
314,False,"{'a': 0.5, 'e': 1}",20,0,-137.80441970110934,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
315,False,"{'a': 0.5, 'e': 1}",25,0,-120.94328772204135,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
316,False,"{'a': 0.5, 'e': 1}",20,0,-115.96779451384072,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
317,False,"{'a': 0.5, 'e': 1}",25,0,-100.39724464571651,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
318,False,"{'a': 0.5, 'e': 1}",20,0,-85.06212375063663,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
319,False,"{'a': 0.5, 'e': 1}",20,0,-35.9118263248878,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
320,False,"{'a': 0.5, 'e': 1}",30,0,-132.60524190976315,"{0: 18, 1: 6, 2: 3, 3: 1, 4: 2}",0
321,False,"{'a': 0.5, 'e': 1}",20,0,-90.11653468023756,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
322,False,"{'a': 0.5, 'e': 1}",30,0,-127.41232067715322,"{0: 19, 1: 3, 2: 4, 3: 3, 4: 1}",0
323,False,"{'a': 0.5, 'e': 1}",25,0,-90.9053561899056,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
324,False,"{'a': 0.5, 'e': 1}",20,0,-122.9183660016493,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
325,False,"{'a': 0.5, 'e': 1}",30,0,-103.03903585515013,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
326,False,"{'a': 0.5, 'e': 1}",20,0,-88.36217125666015,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
327,False,"{'a': 0.5, 'e': 1}",20,0,-129.95720677898078,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
328,False,"{'a': 0.5, 'e': 1}",20,0,-58.09169308663368,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
329,False,"{'a': 0.5, 'e': 1}",20,0,-158.05309669686025,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
330,False,"{'a': 0.5, 'e': 1}",20,0,-80.89547320347286,"{0: 12, 1: 3, 2: 2, 3: 3, 4: 0}",0
331,False,"{'a': 0.5, 'e': 1}",25,0,-100.68021813642413,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
332,False,"{'a': 0.5, 'e': 1}",20,0,-88.14330053908589,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
333,False,"{'a': 0.5, 'e': 1}",20,0,-42.083747974316545,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
334,False,"{'a': 0.5, 'e': 1}",20,0,-64.67302254617512,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
335,False,"{'a': 0.5, 'e': 1}",30,0,-241.19598115980764,"{0: 16, 1: 4, 2: 4, 3: 2, 4: 4}",0
336,False,"{'a': 0.5, 'e': 1}",20,0,-157.76059255142263,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
337,False,"{'a': 0.5, 'e': 1}",25,0,-86.1619930691576,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
338,False,"{'a': 0.5, 'e': 1}",20,0,-179.21644510587916,"{0: 9, 1: 4, 2: 3, 3: 1, 4: 3}",0
339,False,"{'a': 0.5, 'e': 1}",25,0,-62.325003770074254,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
340,False,"{'a': 0.5, 'e': 1}",20,12,-22.203662825758364,"{0: 4, 1: 2, 2: 2, 3: 0, 4: 0}",1
341,False,"{'a': 0.5, 'e': 1}",20,0,-189.78266243990615,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 4}",0
342,False,"{'a': 0.5, 'e': 1}",25,0,-105.49605851049478,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
343,False,"{'a': 0.5, 'e': 1}",35,0,-280.3402057027819,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 6}",0
344,False,"{'a': 0.5, 'e': 1}",30,0,-321.8406129679755,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 7}",0
345,False,"{'a': 0.5, 'e': 1}",25,0,-152.33246707708346,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
346,False,"{'a': 0.5, 'e': 1}",30,0,-155.09838022358002,"{0: 16, 1: 3, 2: 9, 3: 1, 4: 1}",0
347,False,"{'a': 0.5, 'e': 1}",25,0,-125.08319369365502,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
348,False,"{'a': 0.5, 'e': 1}",30,0,-106.07606664232827,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
349,False,"{'a': 0.5, 'e': 1}",20,0,-198.09675823600372,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 4}",0
350,False,"{'a': 0.5, 'e': 1}",20,0,-234.5626099955859,"{0: 7, 1: 3, 2: 5, 3: 1, 4: 4}",0
351,False,"{'a': 0.5, 'e': 1}",25,0,-41.39787111921494,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
352,False,"{'a': 0.5, 'e': 1}",25,0,-36.20795071298319,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
353,False,"{'a': 0.5, 'e': 1}",25,0,-142.3414086714027,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
354,False,"{'a': 0.5, 'e': 1}",30,0,-111.44643725543108,"{0: 21, 1: 3, 2: 4, 3: 0, 4: 2}",0
355,False,"{'a': 0.5, 'e': 1}",20,0,-92.37305270780901,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
356,False,"{'a': 0.5, 'e': 1}",35,0,-98.73258708473801,"{0: 24, 1: 5, 2: 4, 3: 1, 4: 1}",0
357,False,"{'a': 0.5, 'e': 1}",20,0,-160.60461192607093,"{0: 9, 1: 5, 2: 3, 3: 0, 4: 3}",0
358,False,"{'a': 0.5, 'e': 1}",20,0,-109.15312751680297,"{0: 10, 1: 2, 2: 5, 3: 3, 4: 0}",0
359,False,"{'a': 0.5, 'e': 1}",25,0,-210.58093631806858,"{0: 11, 1: 4, 2: 6, 3: 1, 4: 3}",0
360,False,"{'a': 0.5, 'e': 1}",20,0,-153.46394336224174,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
361,False,"{'a': 0.5, 'e': 1}",20,0,-131.67814369274507,"{0: 10, 1: 1, 2: 4, 3: 5, 4: 0}",0
362,False,"{'a': 0.5, 'e': 1}",25,0,-109.67037019320621,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
363,False,"{'a': 0.5, 'e': 1}",20,0,-165.6763415961139,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
364,False,"{'a': 0.5, 'e': 1}",20,0,-133.24311784936268,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
365,False,"{'a': 0.5, 'e': 1}",20,0,-42.21222307652018,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
366,False,"{'a': 0.5, 'e': 1}",20,0,-41.346669821402116,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
367,False,"{'a': 0.5, 'e': 1}",25,0,-52.71727730766079,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
368,False,"{'a': 0.5, 'e': 1}",20,0,-126.74765009562091,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
369,False,"{'a': 0.5, 'e': 1}",20,0,-139.86139866240066,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 3}",0
370,False,"{'a': 0.5, 'e': 1}",30,11,-159.40188251146103,"{0: 10, 1: 0, 2: 5, 3: 2, 4: 2}",1
371,False,"{'a': 0.5, 'e': 1}",20,0,-59.37010980620464,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
372,False,"{'a': 0.5, 'e': 1}",20,0,-92.67234859750812,"{0: 12, 1: 1, 2: 4, 3: 3, 4: 0}",0
373,False,"{'a': 0.5, 'e': 1}",25,0,-155.7750478532438,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
374,False,"{'a': 0.5, 'e': 1}",20,0,-78.25524240034315,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
375,False,"{'a': 0.5, 'e': 1}",20,0,-86.86652850837761,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
376,False,"{'a': 0.5, 'e': 1}",30,0,-43.63862563250508,"{0: 22, 1: 3, 2: 5, 3: 0, 4: 0}",0
377,False,"{'a': 0.5, 'e': 1}",35,14,-91.77294416324762,"{0: 11, 1: 0, 2: 9, 3: 1, 4: 0}",1
378,False,"{'a': 0.5, 'e': 1}",30,16,-20.11059461667321,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
379,False,"{'a': 0.5, 'e': 1}",25,0,-144.55589911319,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
380,False,"{'a': 0.5, 'e': 1}",20,0,-137.5246899041295,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
381,False,"{'a': 0.5, 'e': 1}",25,0,-51.878675730748554,"{0: 15, 1: 7, 2: 3, 3: 0, 4: 0}",0
382,False,"{'a': 0.5, 'e': 1}",25,0,-78.47107961192155,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
383,False,"{'a': 0.5, 'e': 1}",20,0,-59.92164935717477,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
384,False,"{'a': 0.5, 'e': 1}",20,10,-99.94467132184114,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 2}",1
385,False,"{'a': 0.5, 'e': 1}",20,0,-123.6021397964481,"{0: 10, 1: 5, 2: 3, 3: 0, 4: 2}",0
386,False,"{'a': 0.5, 'e': 1}",20,0,-69.61710279003802,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
387,False,"{'a': 0.5, 'e': 1}",20,0,-32.57654259550263,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
388,False,"{'a': 0.5, 'e': 1}",30,0,-141.2472756658936,"{0: 21, 1: 1, 2: 4, 3: 2, 4: 2}",0
389,False,"{'a': 0.5, 'e': 1}",20,0,-132.83948783093888,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
390,False,"{'a': 0.5, 'e': 1}",20,0,-79.24158900334095,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
391,False,"{'a': 0.5, 'e': 1}",20,0,-155.59551634729496,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
392,False,"{'a': 0.5, 'e': 1}",25,1,-117.14193257303644,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 1}",1
393,False,"{'a': 0.5, 'e': 1}",20,0,-73.66533336974854,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
394,False,"{'a': 0.5, 'e': 1}",25,0,-84.65378481917057,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
395,False,"{'a': 0.5, 'e': 1}",20,0,-83.49142009021092,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
396,False,"{'a': 0.5, 'e': 1}",30,0,-126.5024609185196,"{0: 14, 1: 7, 2: 8, 3: 1, 4: 0}",0
397,False,"{'a': 0.5, 'e': 1}",25,0,-84.94724754528819,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
398,False,"{'a': 0.5, 'e': 1}",25,0,-132.0382245639968,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
399,False,"{'a': 0.5, 'e': 1}",30,0,-194.8335897985458,"{0: 18, 1: 3, 2: 4, 3: 2, 4: 3}",0
400,False,"{'a': 0.5, 'e': 1}",20,0,-138.9421608599624,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
401,False,"{'a': 0.5, 'e': 1}",25,0,-88.22435042140258,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
402,False,"{'a': 0.5, 'e': 1}",20,0,-54.83096727617892,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
403,False,"{'a': 0.5, 'e': 1}",25,0,-87.02501531798741,"{0: 14, 1: 6, 2: 3, 3: 2, 4: 0}",0
