trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
64,True,"{'a': 0, 'e': 0}",20,0,19.228350472475757,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
65,True,"{'a': 0, 'e': 0}",20,0,25.771804940569286,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
66,True,"{'a': 0, 'e': 0}",25,0,40.95565240889669,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
67,True,"{'a': 0, 'e': 0}",20,2,28.82855044101882,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,True,"{'a': 0, 'e': 0}",30,0,16.325370081646053,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
69,True,"{'a': 0, 'e': 0}",20,0,5.110921086890074,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
70,True,"{'a': 0, 'e': 0}",25,13,25.076016981435156,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,True,"{'a': 0, 'e': 0}",20,0,26.49224602147925,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
72,True,"{'a': 0, 'e': 0}",20,0,27.4727513674738,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
73,True,"{'a': 0, 'e': 0}",30,0,13.34486687866644,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
74,True,"{'a': 0, 'e': 0}",25,0,35.83942783427445,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
75,True,"{'a': 0, 'e': 0}",20,0,9.083286678989447,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
76,True,"{'a': 0, 'e': 0}",35,0,5.121971998888783,"{0: 33, 1: 0, 2: 0, 3: 2, 4: 0}",0
77,True,"{'a': 0, 'e': 0}",30,0,-1.0916253505582791,"{0: 28, 1: 0, 2: 0, 3: 2, 4: 0}",0
78,True,"{'a': 0, 'e': 0}",35,10,-38.099548582284626,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",1
79,True,"{'a': 0, 'e': 0}",20,0,-2.1811925445753273,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
80,True,"{'a': 0, 'e': 0}",20,0,0.01123768682409032,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
81,True,"{'a': 0, 'e': 0}",20,0,24.388274023803284,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
82,True,"{'a': 0, 'e': 0}",25,0,7.45477263413212,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
83,True,"{'a': 0, 'e': 0}",20,0,32.285342408657826,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
84,True,"{'a': 0, 'e': 0}",30,3,-1.02128079505209,"{0: 24, 1: 0, 2: 2, 3: 1, 4: 0}",1
85,True,"{'a': 0, 'e': 0}",35,10,-64.07872307522145,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",1
86,True,"{'a': 0, 'e': 0}",30,0,16.65849444765694,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
87,True,"{'a': 0, 'e': 0}",20,0,1.640641921234204,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
88,True,"{'a': 0, 'e': 0}",20,0,26.2481271911106,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
89,True,"{'a': 0, 'e': 0}",25,0,9.856913950459653,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
90,True,"{'a': 0, 'e': 0}",20,10,-5.366589294078819,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
91,True,"{'a': 0, 'e': 0}",25,10,24.418459920633723,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,True,"{'a': 0, 'e': 0}",20,0,27.562093494513437,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
93,True,"{'a': 0, 'e': 0}",25,11,22.94526795060455,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,True,"{'a': 0, 'e': 0}",20,0,21.016996750544184,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
95,True,"{'a': 0, 'e': 0}",30,5,19.42653546267495,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",1
96,True,"{'a': 0, 'e': 0}",25,0,30.79018820061114,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,True,"{'a': 0, 'e': 0}",30,10,32.615394875242,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,True,"{'a': 0, 'e': 0}",35,7,33.4114523521216,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,True,"{'a': 0, 'e': 0}",25,0,5.970961440188896,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
100,True,"{'a': 0, 'e': 0}",20,0,29.281325578369053,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
101,True,"{'a': 0, 'e': 0}",20,0,22.557728899120562,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
102,True,"{'a': 0, 'e': 0}",25,0,15.358110841059469,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
103,True,"{'a': 0, 'e': 0}",30,0,19.64662736402726,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
104,True,"{'a': 0, 'e': 0}",20,0,28.222311129376763,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
105,True,"{'a': 0, 'e': 0}",20,10,16.165429505019105,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,True,"{'a': 0, 'e': 0}",20,0,25.17058761332028,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
107,True,"{'a': 0, 'e': 0}",20,0,29.170139759847782,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
108,True,"{'a': 0, 'e': 0}",25,0,-11.542110924991267,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
109,True,"{'a': 0, 'e': 0}",20,9,-0.09284325840188257,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
110,True,"{'a': 0, 'e': 0}",20,0,3.4152005905749103,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
111,True,"{'a': 0, 'e': 0}",20,16,7.240702678550859,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,True,"{'a': 0, 'e': 0}",25,0,39.19502654326311,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
113,True,"{'a': 0, 'e': 0}",35,0,1.805584101858646,"{0: 33, 1: 0, 2: 0, 3: 2, 4: 0}",0
114,True,"{'a': 0, 'e': 0}",25,20,7.743211717549246,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,True,"{'a': 0, 'e': 0}",20,15,9.129996358246942,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,True,"{'a': 0, 'e': 0}",20,15,-15.964255822497222,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
117,True,"{'a': 0, 'e': 0}",25,0,16.17812585042409,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
118,True,"{'a': 0, 'e': 0}",20,7,17.681556255499995,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,True,"{'a': 0, 'e': 0}",20,0,25.465321880433788,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
120,True,"{'a': 0, 'e': 0}",30,19,-44.37767322377783,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1
121,True,"{'a': 0, 'e': 0}",20,1,5.784986725138689,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
122,True,"{'a': 0, 'e': 0}",30,0,-7.27903619547973,"{0: 28, 1: 0, 2: 0, 3: 2, 4: 0}",0
123,True,"{'a': 0, 'e': 0}",30,7,34.31122006736067,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,True,"{'a': 0, 'e': 0}",20,0,24.589285791949084,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
125,True,"{'a': 0, 'e': 0}",20,9,19.534365168404804,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,True,"{'a': 0, 'e': 0}",20,3,2.92254876371742,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
127,True,"{'a': 0, 'e': 0}",30,3,-4.521356628873792,"{0: 24, 1: 0, 2: 2, 3: 1, 4: 0}",1
128,True,"{'a': 0, 'e': 0}",20,0,23.76287792090002,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
129,True,"{'a': 0, 'e': 0}",25,14,21.629395869369723,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,True,"{'a': 0, 'e': 0}",25,0,38.2155772175545,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
131,True,"{'a': 0, 'e': 0}",25,0,13.274102405028595,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
132,True,"{'a': 0, 'e': 0}",30,0,-63.429612105108816,"{0: 26, 1: 0, 2: 1, 3: 2, 4: 1}",0
133,True,"{'a': 0, 'e': 0}",25,0,-12.175160955233562,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
134,True,"{'a': 0, 'e': 0}",20,13,14.658917075149002,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,True,"{'a': 0, 'e': 0}",20,0,26.01054035434128,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
136,True,"{'a': 0, 'e': 0}",25,11,24.07379123928528,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,True,"{'a': 0, 'e': 0}",30,0,17.059115683513156,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
138,True,"{'a': 0, 'e': 0}",25,7,5.525294258584683,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
139,True,"{'a': 0, 'e': 0}",20,0,32.029900394929484,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
140,True,"{'a': 0, 'e': 0}",30,0,-5.065763633405606,"{0: 28, 1: 0, 2: 0, 3: 2, 4: 0}",0
141,True,"{'a': 0, 'e': 0}",25,0,32.44555596757873,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
142,True,"{'a': 0, 'e': 0}",20,0,4.508859398182134,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
143,True,"{'a': 0, 'e': 0}",25,0,34.52547324618333,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
144,True,"{'a': 0, 'e': 0}",20,0,29.274954072804384,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
145,True,"{'a': 0, 'e': 0}",20,0,7.802902042633479,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
146,True,"{'a': 0, 'e': 0}",25,0,13.66454662273224,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
147,True,"{'a': 0, 'e': 0}",25,0,13.770851207819279,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
148,True,"{'a': 0, 'e': 0}",20,0,30.82453487213414,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
149,True,"{'a': 0, 'e': 0}",30,0,41.30290611485313,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
150,True,"{'a': 0, 'e': 0}",25,0,37.47066111660193,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
151,True,"{'a': 0, 'e': 0}",25,0,32.10518332396346,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
152,True,"{'a': 0, 'e': 0}",20,0,10.226408249012032,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
153,True,"{'a': 0, 'e': 0}",30,0,27.59073217143274,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
154,True,"{'a': 0, 'e': 0}",30,0,12.55940304779311,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
155,True,"{'a': 0, 'e': 0}",25,0,12.165218103362545,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
156,True,"{'a': 0, 'e': 0}",25,0,27.303398015735542,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
157,True,"{'a': 0, 'e': 0}",30,0,5.630117043204135,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
158,True,"{'a': 0, 'e': 0}",30,8,12.79081669526003,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
159,True,"{'a': 0, 'e': 0}",20,15,7.6642125298252415,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,True,"{'a': 0, 'e': 0}",20,14,13.508511632108057,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,True,"{'a': 0, 'e': 0}",30,0,40.92241270426995,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
162,True,"{'a': 0, 'e': 0}",30,0,44.16197084306522,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
163,True,"{'a': 0, 'e': 0}",20,0,2.16742968893953,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
164,True,"{'a': 0, 'e': 0}",30,0,34.29033065974935,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
165,True,"{'a': 0, 'e': 0}",20,0,25.495086377058012,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
166,True,"{'a': 0, 'e': 0}",20,14,12.181949895054597,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,True,"{'a': 0, 'e': 0}",25,0,12.543717939366639,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
168,True,"{'a': 0, 'e': 0}",35,0,31.2152752549068,"{0: 34, 1: 0, 2: 0, 3: 1, 4: 0}",0
169,True,"{'a': 0, 'e': 0}",25,16,-6.253985089237156,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
170,True,"{'a': 0, 'e': 0}",20,0,19.508253244583425,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
171,True,"{'a': 0, 'e': 0}",30,0,45.279125310754196,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
172,True,"{'a': 0, 'e': 0}",25,0,8.654486710966875,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
173,True,"{'a': 0, 'e': 0}",20,0,23.660799773830668,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
174,True,"{'a': 0, 'e': 0}",20,0,25.460131623157118,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
175,True,"{'a': 0, 'e': 0}",25,0,37.153579744769466,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
176,True,"{'a': 0, 'e': 0}",20,13,12.81039447444517,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,True,"{'a': 0, 'e': 0}",20,0,30.52743330660972,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
178,True,"{'a': 0, 'e': 0}",20,0,-18.97686779772237,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
179,True,"{'a': 0, 'e': 0}",30,0,14.696386457847066,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
180,True,"{'a': 0, 'e': 0}",20,0,5.922517227488163,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
181,True,"{'a': 0, 'e': 0}",20,10,12.318218395707722,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,True,"{'a': 0, 'e': 0}",20,4,19.772943237861323,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,True,"{'a': 0, 'e': 0}",35,11,38.594549960835714,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,True,"{'a': 0, 'e': 0}",30,17,-4.781024421783691,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
185,True,"{'a': 0, 'e': 0}",20,0,23.97517474383794,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
186,True,"{'a': 0, 'e': 0}",20,0,24.3981945351314,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
187,True,"{'a': 0, 'e': 0}",20,0,0.10763435988773573,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
188,True,"{'a': 0, 'e': 0}",25,16,15.042267121082189,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,True,"{'a': 0, 'e': 0}",20,0,28.348722782856264,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
190,True,"{'a': 0, 'e': 0}",20,0,3.1694699270292572,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
191,True,"{'a': 0, 'e': 0}",30,0,41.202762177365436,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
192,True,"{'a': 0, 'e': 0}",20,0,25.936869717870653,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
193,True,"{'a': 0, 'e': 0}",25,0,7.974000338359073,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
194,True,"{'a': 0, 'e': 0}",20,0,28.428243515563594,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
195,True,"{'a': 0, 'e': 0}",25,17,15.815200294931934,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,True,"{'a': 0, 'e': 0}",25,17,12.205312014140928,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,True,"{'a': 0, 'e': 0}",30,0,39.49388582079648,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
198,True,"{'a': 0, 'e': 0}",25,0,27.947103236187132,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
199,True,"{'a': 0, 'e': 0}",20,16,7.1195864672077,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,True,"{'a': 0, 'e': 0}",30,4,35.03338969328627,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,True,"{'a': 0, 'e': 0}",25,18,13.655168205685214,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,True,"{'a': 0, 'e': 0}",25,0,10.144569229977156,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
203,True,"{'a': 0, 'e': 0}",20,0,9.095679780197822,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
204,True,"{'a': 0, 'e': 0}",25,10,28.159091573026746,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,True,"{'a': 0, 'e': 0}",20,15,-11.935280077839401,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
206,True,"{'a': 0, 'e': 0}",30,0,43.841638958300024,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
207,True,"{'a': 0, 'e': 0}",30,0,16.54740189906691,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
208,True,"{'a': 0, 'e': 0}",30,0,20.349314598323396,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
209,True,"{'a': 0, 'e': 0}",20,0,24.785904147240387,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
210,True,"{'a': 0, 'e': 0}",20,0,2.5098324399564995,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
211,True,"{'a': 0, 'e': 0}",25,0,28.97233175401409,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
212,True,"{'a': 0, 'e': 0}",25,0,29.28119040702217,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
213,True,"{'a': 0, 'e': 0}",25,0,32.236681884962906,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
214,True,"{'a': 0, 'e': 0}",20,0,23.862704803782687,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
215,True,"{'a': 0, 'e': 0}",20,0,19.994957557813457,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
216,True,"{'a': 0, 'e': 0}",25,0,34.257664530819504,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
217,True,"{'a': 0, 'e': 0}",25,0,-11.393960621855896,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
218,True,"{'a': 0, 'e': 0}",20,0,33.111686528105075,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
219,True,"{'a': 0, 'e': 0}",20,12,-5.33887186581835,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
220,True,"{'a': 0, 'e': 0}",20,0,27.783228023148595,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
221,True,"{'a': 0, 'e': 0}",25,12,21.901973060444636,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,True,"{'a': 0, 'e': 0}",25,0,33.44870605037145,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
223,True,"{'a': 0, 'e': 0}",20,0,26.502126725698258,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
224,True,"{'a': 0, 'e': 0}",25,0,38.07394295511579,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
225,True,"{'a': 0, 'e': 0}",35,15,6.729025496256906,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
226,True,"{'a': 0, 'e': 0}",20,0,29.67695139594663,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
227,True,"{'a': 0, 'e': 0}",20,7,23.925157651320763,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,True,"{'a': 0, 'e': 0}",20,12,15.466388477405946,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,True,"{'a': 0, 'e': 0}",30,12,31.501523925057477,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,True,"{'a': 0, 'e': 0}",20,0,4.387046185718761,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
231,True,"{'a': 0, 'e': 0}",20,0,29.01108771105197,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
232,True,"{'a': 0, 'e': 0}",20,0,25.390095144142418,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
233,True,"{'a': 0, 'e': 0}",20,0,21.99062331207425,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
234,True,"{'a': 0, 'e': 0}",25,0,8.652164404588946,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
235,True,"{'a': 0, 'e': 0}",20,13,15.691087812608817,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,True,"{'a': 0, 'e': 0}",20,0,21.224258196037155,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
237,True,"{'a': 0, 'e': 0}",20,15,9.98059325146425,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,True,"{'a': 0, 'e': 0}",20,13,-8.337108710881964,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
239,True,"{'a': 0, 'e': 0}",25,10,26.517677599507447,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,True,"{'a': 0, 'e': 0}",20,0,6.0048118436433295,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
